Season,ranker,name_display,player_id,team_name_abbr,conf_abbr,games,xpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,awards
2021,74,Peyton Henry,peyton-henry-1,Washington,Pac-12,12,26,26,100.0,11,14,78.6,59,
2021,75,Will Reichard,will-reichard-1,Alabama,SEC,15,71,72,98.6,22,28,78.6,137,
2021,76,James McCourt,james-mccourt-1,Illinois,Big Ten,12,26,26,100.0,18,23,78.3,80,
2021,77,Cayden Camper,cayden-camper-1,Colorado State,MWC,12,29,29,100.0,25,32,78.1,104,
2021,78,Chris Howard,chris-howard-5,Florida,SEC,9,31,32,96.9,7,9,77.8,52,
2021,79,Griffin Kell,griffin-kell-1,Texas Christian,Big 12,12,42,42,100.0,14,18,77.8,84,
2021,80,Taiten Winkel,taiten-winkel-1,Kansas State,Big 12,7,22,23,95.7,7,9,77.8,43,
2021,81,Collin Larsh,collin-larsh-1,Wisconsin,Big Ten,13,39,40,97.5,17,22,77.3,90,
2021,82,Ethan Albertson,ethan-albertson-1,New Mexico State,Ind,12,28,30,93.3,17,22,77.3,79,
2021,83,Parker Lewis,parker-lewis-1,USC,Pac-12,10,22,23,95.7,17,22,77.3,73,
2021,84,Gabe Brkic,gabe-brkic-1,Oklahoma,Big 12,13,57,58,98.3,20,26,76.9,117,
2021,85,Jacob Lewis,jacob-lewis-2,Ball State,MAC,11,1,2,50.0,10,13,76.9,31,
2021,86,Matt Ruffolo,matt-ruffolo-1,Kentucky,SEC,13,54,56,96.4,10,13,76.9,84,
2021,87,Nick Rice,nick-rice-1,Old Dominion,CUSA,13,39,41,95.1,20,26,76.9,99,
2021,88,Ryan Fitzgerald,ryan-fitzgerald-1,Florida State,ACC,12,37,40,92.5,10,13,76.9,67,
2021,89,Calum Sutherland,calum-sutherland-1,Louisiana-Monroe,Sun Belt,12,27,28,96.4,16,21,76.2,75,
2021,90,Jonathan Doerer,jonathan-doerer-1,Notre Dame,Ind,13,52,53,98.1,16,21,76.2,100,
2021,91,Andrew Glass,andrew-glass-1,Kent State,MAC,14,50,50,100.0,21,28,75.0,113,
2021,92,Chase McGrath,chase-mcgrath-1,Tennessee,SEC,13,66,66,100.0,12,16,75.0,102,
2021,93,Gavin Baechle,gavin-baechle-1,UTEP,CUSA,13,34,35,97.1,18,24,75.0,88,
2021,94,Graham Nicholson,graham-nicholson-1,Miami (OH),MAC,13,36,40,90.0,15,20,75.0,81,
2021,95,Valentino Ambrosio,valentino-ambrosio-1,Rutgers,Big Ten,12,30,31,96.8,12,16,75.0,66,
2021,96,Joseph Bulovas,joseph-bulovas-1,Vanderbilt,SEC,12,15,15,100.0,14,19,73.7,57,
2021,97,Brandon Talton,brandon-talton-1,Nevada,MWC,13,52,52,100.0,22,30,73.3,118,
2021,98,Brent Cimaglia,brent-cimaglia-1,Georgia Tech,ACC,10,31,33,93.9,11,15,73.3,64,
2021,99,Cristian Zendejas,cristian-zendejas-1,Arizona State,Pac-12,12,40,41,97.6,8,11,72.7,64,
2021,100,Jake Chanove,jake-chanove-1,Ball State,MAC,13,34,34,100.0,8,11,72.7,58,
2021,101,Charles Campbell,charles-campbell-3,Indiana,Big Ten,12,20,20,100.0,13,18,72.2,59,
2021,102,David Kemp,david-kemp-1,Memphis,American,4,7,9,77.8,5,7,71.4,22,
2021,103,Jadon Redding,jadon-redding-1,Utah,Pac-12,12,41,43,95.3,10,14,71.4,71,
2021,104,John Hoyland,john-hoyland-1,Wyoming,MWC,13,40,40,100.0,10,14,71.4,70,
2021,105,Zeke Rankin,zeke-rankin-1,Middle Tennessee State,CUSA,13,44,45,97.8,10,14,71.4,74,
2021,106,Diego Guajardo,diego-guajardo-1,South Alabama,Sun Belt,12,33,35,94.3,12,17,70.6,69,
2021,107,Joe McFadden,joe-mcfadden-1,Connecticut,Ind,12,19,19,100.0,12,17,70.6,55,
2021,108,Aaron Shahriari,aaron-shahriari-1,Florida Atlantic,CUSA,12,33,34,97.1,7,10,70.0,54,
2021,109,Charlie Ham,charlie-ham-1,Duke,ACC,11,32,32,100.0,14,20,70.0,74,
2021,110,Cole Becker,cole-becker-2,Colorado,Pac-12,12,25,25,100.0,14,20,70.0,67,
2021,111,Isaiah Hankins,isaiah-hankins-1,Baylor,Big 12,14,57,57,100.0,14,20,70.0,99,
2021,112,Jordan Stout,jordan-stout-2,Penn State,Big Ten,13,34,36,94.4,16,23,69.6,82,
2021,113,Stephen Johnson,stephen-johnson-9,Ohio,MAC,11,24,26,92.3,16,23,69.6,72,
2021,114,Andrew Shelley,andrew-shelley-1,New Mexico,MWC,10,17,17,100.0,9,13,69.2,44,
2021,115,Cole Talley,cole-talley-1,Army,Ind,14,47,49,95.9,9,13,69.2,74,
2021,116,Jake Oldroyd,jake-oldroyd-1,BYU,Ind,10,42,43,97.7,9,13,69.2,69,
2021,117,Connor Coles,connor-coles-1,Utah State,MWC,14,52,54,96.3,20,29,69.0,112,
2021,118,Matthew Quinn,matthew-quinn-2,UAB,CUSA,13,49,50,98.0,11,16,68.8,82,
2021,119,Christopher Dunn,christopher-dunn-1,North Carolina State,ACC,12,48,48,100.0,13,19,68.4,87,
2021,120,Matthew Trickett,matthew-trickett-1,Minnesota,Big Ten,13,36,38,94.7,17,25,68.0,87,
2021,121,Aaron Beckham,aaron-beckham-1,North Texas,CUSA,1,2,2,100.0,2,3,66.7,8,
2021,122,Anders Carlson,anders-carlson-1,Auburn,SEC,10,35,36,97.2,14,21,66.7,77,
2021,123,Cameron Carson,cameron-carson-1,Massachusetts,Ind,12,22,24,91.7,8,12,66.7,46,
2021,124,Dalton Witherspoon,dalton-witherspoon-1,Houston,American,14,59,60,98.3,16,24,66.7,107,
2021,125,Everett Hayes,everett-hayes-1,Oregon State,Pac-12,13,48,48,100.0,12,18,66.7,84,
2021,126,Jonathan Cruz,jonathan-cruz-1,Charlotte,CUSA,12,40,41,97.6,10,15,66.7,70,
2021,127,Joshua Karty,joshua-karty-1,Stanford,Pac-12,11,27,27,100.0,10,15,66.7,57,
2021,128,Justen Smith,justen-smith-1,BYU,Ind,4,11,11,100.0,2,3,66.7,17,
2021,129,Justin Duenkel,justin-duenkel-1,Virginia,ACC,6,16,16,100.0,4,6,66.7,28,
2021,130,Nicholas Barr-Mira,nicholas-barr-mira-1,UCLA,Pac-12,12,52,54,96.3,14,21,66.7,94,
2021,131,Shane Ciucci,shane-ciucci-1,Marshall,CUSA,11,41,41,100.0,6,9,66.7,59,
2021,132,Marshall Meeder,marshall-meeder-1,Central Michigan,MAC,13,49,51,96.1,17,26,65.4,100,
2021,133,Joseph Petrino,joseph-petrino-1,Maryland,Big Ten,13,39,44,88.6,13,20,65.0,78,
2021,134,Alex Raynor,alex-raynor-1,Georgia Southern,Sun Belt,10,20,21,95.2,9,14,64.3,47,
2021,135,Andre Szmyt,andre-szmyt-1,Syracuse,ACC,12,36,38,94.7,9,14,64.3,63,
2021,136,Lucas Havrisik,lucas-havrisik-1,Arizona,Pac-12,12,3,3,100.0,9,14,64.3,30,
2021,137,Matt Araiza,matt-araiza-1,San Diego State,MWC,14,45,45,100.0,18,28,64.3,99,AA
2021,138,Cory Smigel,cory-smigel-1,Akron,MAC,12,29,30,96.7,7,11,63.6,50,
2021,139,James Turner,james-turner-2,Louisville,ACC,13,46,47,97.9,14,22,63.6,88,
2021,140,Matt Coghlin,matt-coghlin-1,Michigan State,Big Ten,12,41,41,100.0,12,19,63.2,77,
2021,141,Chris Tennant,chris-tennant-1,Kansas State,Big 12,6,16,16,100.0,5,8,62.5,31,
2021,142,Alex McNulty,alex-mcnulty-1,Buffalo,MAC,12,37,37,100.0,13,21,61.9,76,
2021,143,Chase Gabriel,chase-gabriel-1,Florida International,CUSA,12,28,31,90.3,8,13,61.5,52,
2021,144,Jacob Borcila,jacob-borcila-1,Kansas,Big 12,12,26,27,96.3,9,15,60.0,53,
2021,145,Joe Doyle,joe-doyle-1,Memphis,American,12,30,32,93.8,7,12,58.3,51,
2021,146,Nate Snyder,nate-snyder-1,Louisiana,Sun Belt,14,38,40,95.0,7,12,58.3,59,
2021,147,Thomas Cluckey,thomas-cluckey-1,Toledo,MAC,13,52,52,100.0,14,24,58.3,94,
2021,148,Briggs Bourgeois,briggs-bourgeois-1,Southern Mississippi,CUSA,12,24,26,92.3,8,14,57.1,48,
2021,149,Christian VanSickle,christian-vansickle-1,Rice,CUSA,10,30,32,93.8,4,7,57.1,42,
2021,150,Daniel Obarski,daniel-obarski-1,UCF,American,13,53,54,98.1,8,14,57.1,77,
2021,151,Nolan Mccord,nolan-mccord-1,Mississippi State,SEC,9,23,23,100.0,9,16,56.3,50,
2021,152,Rory Bell,rory-bell-1,Temple,American,12,23,23,100.0,9,16,56.3,50,
2021,153,Brandon Ruiz,brandon-ruiz-1,Mississippi State,SEC,6,19,19,100.0,5,9,55.6,34,
2021,154,Merek Glover,merek-glover-1,Tulane,American,12,33,33,100.0,6,11,54.5,51,
2021,155,Alex Hale,alex-hale-1,Oklahoma State,Big 12,6,15,16,93.8,3,6,50.0,24,
2021,156,Andrew Sanders,andrew-sanders-1,Marshall,CUSA,11,16,16,100.0,2,4,50.0,22,
2021,157,Anth Rodriguez,anth-rodriguez-1,Air Force,MWC,4,15,15,100.0,3,6,50.0,24,
2021,158,Chase Contreraz,chase-contreraz-1,Nebraska,Big Ten,4,11,11,100.0,2,4,50.0,17,
2021,159,Christian Lowery,christian-lowery-1,Cincinnati,American,5,20,20,100.0,2,4,50.0,26,
2021,160,Cole Smith,cole-smith-2,Cincinnati,American,7,34,35,97.1,5,10,50.0,49,
2021,161,Connor Culp,connor-culp-1,Nebraska,Big Ten,9,28,32,87.5,6,12,50.0,46,
2021,162,Jace Christman,jace-christman-1,Florida,SEC,10,18,19,94.7,3,6,50.0,27,
2021,163,Jake Pinegar,jake-pinegar-1,Penn State,Big Ten,2,2,2,100.0,1,2,50.0,5,
2021,164,Jordan Noyes,jordan-noyes-1,Utah,Pac-12,13,21,21,100.0,2,4,50.0,27,
2021,165,Jordan Noyles,jordan-noyles-1,Utah,Pac-12,5,21,21,100.0,2,4,50.0,27,
2021,166,Liam Gray,liam-gray-1,Coastal Carolina,Sun Belt,3,12,13,92.3,1,2,50.0,15,
2021,167,Charlie Kuhbander,charlie-kuhbander-1,Northwestern,Big Ten,12,21,21,100.0,6,13,46.2,39,
2021,168,Parker Sampson,parker-sampson-1,Western Michigan,MAC,10,39,41,95.1,3,7,42.9,48,
2021,169,Alex Bales,alex-bales-2,Cincinnati,American,14,12,13,92.3,2,5,40.0,18,
2021,170,Cale Nation,cale-nation-1,Ole Miss,SEC,5,5,6,83.3,1,3,33.3,8,
2021,171,Alex Barbir,alex-barbir-1,Liberty,Ind,8,18,19,94.7,1,4,25.0,21,
2021,172,Collin Riccitelli,collin-riccitelli-1,Rice,CUSA,4,3,3,100.0,1,4,25.0,6,
2021,173,Andrew Boyle,andrew-boyle-1,Washington State,Pac-12,3,0,0,,0,1,0.0,0,
2021,174,Brendan Hall,brendan-hall-1,SMU,American,12,1,1,100.0,0,2,0.0,1,
2021,175,Caden Davis,caden-davis-1,Texas A&M,SEC,11,1,1,100.0,0,1,0.0,1,
2021,176,Cesar Barajas,cesar-barajas-1,Louisiana Tech,CUSA,12,0,0,,0,2,0.0,0,
2021,177,Dragan Kesich,dragan-kesich-1,Minnesota,Big Ten,12,0,0,,0,1,0.0,0,
2021,178,Gavin Stewart,gavin-stewart-1,Georgia Tech,ACC,12,0,0,,0,1,0.0,0,
2021,179,George Steinkamp,george-steinkamp-1,New Mexico,MWC,12,0,0,,0,1,0.0,0,
2021,180,Graham Dable,graham-dable-1,Tulane,American,3,3,3,100.0,0,2,0.0,3,
2021,181,Jude Kelley,jude-kelley-1,Georgia Tech,ACC,4,0,0,,0,1,0.0,0,
2021,182,Logan Tyler,logan-tyler-1,Arizona State,Pac-12,13,3,5,60.0,0,2,0.0,3,
2021,183,Matt Alswanger,matt-alswanger-1,Duke,ACC,1,0,0,,0,1,0.0,0,
2021,184,McKinley O'Neal,mckinley-oneal-1,Air Force,MWC,6,0,0,,0,1,0.0,0,
2021,185,Stephen Rusnak,stephen-rusnak-1,Michigan State,Big Ten,5,4,5,80.0,0,1,0.0,4,
2021,186,Tristian Vandenberg,tristian-vandenberg-1,Ohio,MAC,10,3,3,100.0,0,1,0.0,3,
2021,187,Ty Zentner,ty-zentner-1,Kansas State,Big 12,13,6,6,100.0,0,1,0.0,6,
2021,188,Alex Usry,alex-usry-1,Middle Tennessee State,CUSA,2,2,2,100.0,0,0,,2,
2021,189,Ben Sauls,ben-sauls-1,Pitt,ACC,14,2,4,50.0,0,0,,2,
2021,190,Bert Auburn,bert-auburn-1,Texas,Big 12,1,3,3,100.0,0,0,,3,
2021,191,Brock Travelstead,brock-travelstead-1,Louisville,ACC,13,5,5,100.0,0,0,,5,
2021,192,Camden Price,camden-price-1,Miami (FL),ACC,2,3,4,75.0,0,0,,3,
2021,193,Casey Magyar,casey-magyar-1,Kent State,MAC,2,1,2,50.0,0,0,,1,
2021,194,Chris Freeman,chris-freeman-2,Indiana,Big Ten,3,2,2,100.0,0,0,,2,
2021,195,Dom Dzioban,dom-dzioban-1,Miami (OH),MAC,13,2,2,100.0,0,0,,2,
2021,196,Dominic DiMaccio,dominic-dimaccio-1,Ohio State,Big Ten,5,2,2,100.0,0,0,,2,
2021,197,Emmet Kenney,emmet-kenney-1,Stanford,Pac-12,1,1,1,100.0,0,0,,1,
2021,198,Evan Johnson,evan-johnson-3,Michigan State,Big Ten,1,1,2,50.0,0,0,,1,
2021,199,Evan Staley,evan-staley-2,West Virginia,Big 12,13,2,2,100.0,0,0,,2,
2021,200,Garrett Selover,garrett-selover-1,Buffalo,MAC,1,1,1,100.0,0,0,,1,
2021,201,Harrison Leonard,harrison-leonard-1,Notre Dame,Ind,1,1,1,100.0,0,0,,1,
2021,202,Jabari Taylor,jabari-taylor-1,Cincinnati,American,14,1,1,100.0,0,0,,1,
2021,203,Jack Howes,jack-howes-1,Maryland,Big Ten,1,1,1,100.0,0,0,,1,
2021,204,Jack Olsen,jack-olsen-1,Northwestern,Big Ten,2,1,1,100.0,0,0,,1,
2021,205,Jason Stricker,jason-stricker-1,Liberty,Ind,7,0,1,0.0,0,0,,0,
2021,206,Jonathan Kim,jonathan-kim-2,North Carolina,ACC,13,1,1,100.0,0,0,,1,
2021,207,Jonathan Weitz,jonathan-weitz-1,Clemson,ACC,2,1,1,100.0,0,0,,1,
2021,208,Josh Bryan,josh-bryan-2,Notre Dame,Ind,1,1,1,100.0,0,0,,1,
2021,209,JT Carver,jt-carver-1,Tennessee,SEC,1,1,1,100.0,0,0,,1,
2021,210,Kyle Ramsey,kyle-ramsey-1,Houston,American,4,3,3,100.0,0,0,,3,
2021,211,Mitch Jeter,mitch-jeter-1,South Carolina,SEC,12,2,2,100.0,0,0,,2,
2021,212,Preston Stafford,preston-stafford-2,LSU,SEC,3,3,3,100.0,0,0,,3,
2021,213,Tevye Schuettpelz-Rohl,tevye-schuettpelz-rohl-1,Air Force,MWC,1,2,2,100.0,0,0,,2,
2021,214,Tim Horn,tim-horn-3,Washington,Pac-12,4,3,3,100.0,0,0,,3,
2021,215,Trey Finison,trey-finison-1,Northwestern,Big Ten,4,1,1,100.0,0,0,,1,
2021,216,Trey Gronotte,trey-gronotte-1,Army,Ind,1,1,1,100.0,0,0,,1,
2021,,League Average,,,,,,,97.5,,,75.0,,
2022,1,Bijan Nichols,bijan-nichols-1,Navy,American,3,5,6,83.3,3,3,100.0,14,
2022,2,Fabrizio Pinton,fabrizio-pinton-1,Illinois,Big Ten,4,2,3,66.7,7,7,100.0,23,
2022,3,Jared Zirkel,jared-zirkel-1,Georgia,SEC,4,0,0,,1,1,100.0,3,
2022,4,Joshua Karty,joshua-karty-1,Stanford,Pac-12,12,24,25,96.0,18,18,100.0,78,
2022,5,Justen Smith,justen-smith-1,BYU,Ind,3,3,5,60.0,1,1,100.0,6,
2022,6,Luke Pawlak,luke-pawlak-1,Toledo,MAC,2,3,3,100.0,2,2,100.0,9,
2022,7,Mason Shipley,mason-shipley-1,Texas State,Sun Belt,12,0,0,,1,1,100.0,3,
2022,8,Michael Luckhurst,michael-luckhurst-1,California,Pac-12,12,0,0,,1,1,100.0,3,
2022,9,Mitch Jeter,mitch-jeter-1,South Carolina,SEC,13,42,44,95.5,11,11,100.0,75,
2022,10,Owen Piepergerdes,owen-piepergerdes-1,Kansas,Big 12,3,9,9,100.0,1,1,100.0,12,
2022,11,Ty Zentner,ty-zentner-1,Kansas State,Big 12,14,31,31,100.0,11,11,100.0,64,
2022,12,Christopher Dunn,christopher-dunn-1,North Carolina State,ACC,13,30,30,100.0,28,29,96.6,114,AA
2022,13,Tanner Brown,tanner-brown-1,Oklahoma State,Big 12,12,42,42,100.0,22,23,95.7,108,
2022,14,Briggs Bourgeois,briggs-bourgeois-1,Southern Mississippi,Sun Belt,13,36,37,97.3,18,19,94.7,90,
2022,15,Daniel Gutierrez,daniel-gutierrez-1,Nevada-Las Vegas,MWC,12,34,34,100.0,18,19,94.7,88,
2022,16,Diego Guajardo,diego-guajardo-1,South Alabama,Sun Belt,13,46,48,95.8,18,19,94.7,100,
2022,17,Dominic Zvada,dominic-zvada-1,Arkansas State,Sun Belt,12,30,31,96.8,17,18,94.4,81,
2022,18,Casey Legg,casey-legg-1,West Virginia,Big 12,12,37,39,94.9,14,15,93.3,79,
2022,19,Colton Boomer,colton-boomer-1,UCF,American,12,42,43,97.7,14,15,93.3,84,
2022,20,Camden Price,camden-price-1,Temple,American,8,18,19,94.7,13,14,92.9,57,
2022,21,Gavin Stewart,gavin-stewart-1,Georgia Tech,ACC,10,13,14,92.9,12,13,92.3,49,
2022,22,Gavin Baechle,gavin-baechle-1,UTEP,CUSA,12,31,31,100.0,22,24,91.7,97,
2022,23,Valentino Ambrosio,valentino-ambrosio-2,Tulane,American,9,43,43,100.0,11,12,91.7,76,
2022,24,Calum Sutherland,calum-sutherland-1,Louisiana-Monroe,Sun Belt,12,32,32,100.0,10,11,90.9,62,
2022,25,James Turner,james-turner-2,Louisville,ACC,13,38,39,97.4,20,22,90.9,98,
2022,26,Alex Raynor,alex-raynor-1,Georgia Southern,Sun Belt,13,49,50,98.0,18,20,90.0,103,
2022,27,Brooks Buce,brooks-buce-2,Troy,Sun Belt,14,41,42,97.6,17,19,89.5,92,
2022,28,Griffin Kell,griffin-kell-1,Texas Christian,Big 12,14,62,64,96.9,17,19,89.5,113,
2022,29,Drew Stevens,drew-stevens-2,Iowa,Big Ten,13,24,24,100.0,16,18,88.9,72,
2022,30,Todd Pelino,todd-pelino-1,Duke,ACC,6,23,23,100.0,8,9,88.9,47,
2022,31,Jonathan Cruz,jonathan-cruz-1,Ole Miss,SEC,13,48,49,98.0,15,17,88.2,93,
2022,32,John Hoyland,john-hoyland-1,Wyoming,MWC,13,28,28,100.0,22,25,88.0,94,
2022,33,Camden Lewis,camden-lewis-1,Oregon,Pac-12,13,64,64,100.0,14,16,87.5,106,
2022,34,Chris Howard,chris-howard-5,Memphis,American,13,50,52,96.2,21,24,87.5,113,
2022,35,Seth Keller,seth-keller-1,Texas State,Sun Belt,12,28,28,100.0,14,16,87.5,70,
2022,36,Peyton Henry,peyton-henry-1,Washington,Pac-12,13,58,59,98.3,19,22,86.4,115,
2022,37,Alex McNulty,alex-mcnulty-1,Buffalo,MAC,13,41,42,97.6,24,28,85.7,113,
2022,38,Alex McPherson,alex-mcpherson-1,Auburn,SEC,4,9,9,100.0,6,7,85.7,27,
2022,39,Dylan Lynch,dylan-lynch-1,Fresno State,MWC,9,15,15,100.0,6,7,85.7,33,
2022,40,Ethan Mooney,ethan-mooney-1,North Texas,CUSA,14,54,55,98.2,18,21,85.7,108,
2022,41,Matthew Dennis,matthew-dennis-1,Wake Forest,ACC,13,56,57,98.2,12,14,85.7,92,
2022,42,Tyler Loop,tyler-loop-1,Arizona,Pac-12,12,38,38,100.0,18,21,85.7,92,
2022,43,Jonah Dalmas,jonah-dalmas-1,Boise State,MWC,14,48,48,100.0,23,27,85.2,117,
2022,44,Andres Borregales,andres-borregales-1,Miami (FL),ACC,12,32,32,100.0,17,20,85.0,83,
2022,45,Noah Ruggles,noah-ruggles-1,Ohio State,Big Ten,13,74,75,98.7,17,20,85.0,125,
2022,46,Cole Becker,cole-becker-2,Colorado,Pac-12,12,20,21,95.2,11,13,84.6,53,
2022,47,Will Reichard,will-reichard-1,Alabama,SEC,13,64,64,100.0,22,26,84.6,130,
2022,48,Zeke Rankin,zeke-rankin-1,Middle Tennessee State,CUSA,13,45,45,100.0,16,19,84.2,93,
2022,49,Trey Wolff,trey-wolff-1,Texas Tech,Big 12,13,41,42,97.6,21,25,84.0,104,
2022,50,Jack Podlesny,jack-podlesny-1,Georgia,SEC,15,73,74,98.6,26,31,83.9,151,
2022,51,Ben Sauls,ben-sauls-1,Pitt,ACC,13,47,47,100.0,20,24,83.3,107,
2022,52,Brandon Talton,brandon-talton-1,Nevada,MWC,7,15,15,100.0,10,12,83.3,45,
2022,53,Kyle Ramsey,kyle-ramsey-1,Houston,American,9,38,39,97.4,5,6,83.3,53,
2022,54,Matthew Trickett,matthew-trickett-1,Minnesota,Big Ten,13,46,46,100.0,15,18,83.3,91,
2022,55,Jake Moody,jake-moody-1,Michigan,Big Ten,14,60,60,100.0,29,35,82.9,147,
2022,56,Chad Ryland,chad-ryland-1,Maryland,Big Ten,13,39,40,97.5,19,23,82.6,96,
2022,57,Ryan Coe,ryan-coe-1,Cincinnati,American,12,44,44,100.0,19,23,82.6,101,
2022,58,Jesus Gomez,jesus-gomez-1,Eastern Michigan,MAC,13,47,47,100.0,14,17,82.4,89,
2022,59,Jared Sackett,jared-sackett-2,UTSA,CUSA,14,59,59,100.0,22,27,81.5,125,
2022,60,Nathanial Vakos,nathanial-vakos-1,Ohio,MAC,14,49,50,98.0,22,27,81.5,115,
2022,61,Cam Little,cam-little-1,Arkansas,SEC,13,50,50,100.0,13,16,81.3,89,
2022,62,Ben VonGunten,ben-vongunten-1,Ball State,MAC,12,28,29,96.6,17,21,81.0,79,
2022,63,Zack Long,zack-long-1,Tulsa,American,12,44,45,97.8,17,21,81.0,95,
2022,64,Bert Auburn,bert-auburn-1,Texas,Big 12,13,55,55,100.0,21,26,80.8,118,
2022,65,Chase McGrath,chase-mcgrath-1,Tennessee,SEC,13,70,72,97.2,16,20,80.0,118,
2022,66,Collin Rogers,collin-rogers-1,SMU,American,13,58,58,100.0,16,20,80.0,106,
2022,67,Jack Browning,jack-browning-1,San Diego State,MWC,13,30,30,100.0,20,25,80.0,90,
2022,68,Matthew Shipley,matthew-shipley-1,Hawaii,MWC,13,27,28,96.4,16,20,80.0,75,
2022,69,Quinn Maretzki,quinn-maretzki-1,Army,Ind,12,41,44,93.2,8,10,80.0,65,
2022,70,William Ross,william-ross-1,Virginia Tech,ACC,9,20,22,90.9,8,10,80.0,44,
2022,71,Carter Brown,carter-brown-1,Arizona State,Pac-12,12,33,33,100.0,11,14,78.6,66,
2022,72,Dean Janikowski,dean-janikowski-1,Washington State,Pac-12,12,40,41,97.6,11,14,78.6,73,
2022,73,Harrison Mevis,harrison-mevis-1,Missouri,SEC,13,33,33,100.0,22,28,78.6,99,
2022,74,Michael Hayes,michael-hayes-4,Georgia State,Sun Belt,12,41,42,97.6,11,14,78.6,74,
2022,75,Nate Van Zelst,nate-van-zelst-1,Wisconsin,Big Ten,11,35,35,100.0,11,14,78.6,68,
2022,76,Graham Nicholson,graham-nicholson-1,Miami (OH),MAC,13,26,27,96.3,18,23,78.3,80,
2022,77,John Richardson,john-richardson-1,Northern Illinois,MAC,12,31,31,100.0,18,23,78.3,85,
2022,78,Kenneth Almendares,kenneth-almendares-1,Louisiana,Sun Belt,9,23,24,95.8,18,23,78.3,77,
2022,79,Adam Stage,adam-stage-1,Northwestern,Big Ten,12,17,17,100.0,7,9,77.8,38,
2022,80,Andre Szmyt,andre-szmyt-1,Syracuse,ACC,13,40,40,100.0,20,26,76.9,100,
2022,81,B.T. Potter,bt-potter-1,Clemson,ACC,14,49,49,100.0,20,26,76.9,109,
2022,82,Ethan Sanchez,ethan-sanchez-1,Old Dominion,Sun Belt,11,28,28,100.0,10,13,76.9,58,
2022,83,Michael Boyle,michael-boyle-2,Colorado State,MWC,9,12,12,100.0,10,13,76.9,42,
2022,84,Randy Bond,randy-bond-1,Texas A&M,SEC,10,25,25,100.0,13,17,76.5,64,
2022,85,Thomas Cluckey,thomas-cluckey-1,Toledo,MAC,14,52,52,100.0,13,17,76.5,91,
2022,86,Matthew Dapore,matthew-dapore-1,Air Force,MWC,13,37,38,97.4,16,21,76.2,85,
2022,87,Christian VanSickle,christian-vansickle-1,Rice,CUSA,13,38,38,100.0,12,16,75.0,74,
2022,88,Cory Munson,cory-munson-1,Western Kentucky,CUSA,14,5,5,100.0,3,4,75.0,14,
2022,89,Jake Pinegar,jake-pinegar-1,Penn State,Big Ten,13,57,59,96.6,12,16,75.0,93,
2022,90,Jordan Noyes,jordan-noyes-1,Utah,Pac-12,12,34,34,100.0,6,8,75.0,52,
2022,91,Michael Hughes,michael-hughes-3,Appalachian State,Sun Belt,12,50,50,100.0,9,12,75.0,77,
2022,92,Mitchell Fineran,mitchell-fineran-1,Purdue,Big Ten,14,41,44,93.2,18,24,75.0,95,
2022,93,Noe Ruelas,noe-ruelas-1,Connecticut,Ind,13,28,28,100.0,12,16,75.0,64,
2022,94,Timmy Bleekrode,timmy-bleekrode-1,Nebraska,Big Ten,12,34,35,97.1,9,12,75.0,61,
2022,95,Blake Grupe,blake-grupe-1,Notre Dame,Ind,13,49,49,100.0,14,19,73.7,91,
2022,96,Caleb Griffin,caleb-griffin-1,Illinois,Big Ten,11,32,32,100.0,14,19,73.7,74,
2022,97,Matthew Quinn,matthew-quinn-2,UAB,CUSA,13,45,45,100.0,14,19,73.7,87,
2022,98,John Mayers,john-mayers-1,Baylor,Big 12,12,42,44,95.5,8,11,72.7,66,
2022,99,Kade Hensley,kade-hensley-1,Coastal Carolina,Sun Belt,13,46,47,97.9,8,11,72.7,70,
2022,100,Massimo Biscardi,massimo-biscardi-1,Mississippi State,SEC,11,25,27,92.6,8,11,72.7,49,
2022,101,Cameron Carson,cameron-carson-1,Massachusetts,Ind,12,13,13,100.0,13,18,72.2,52,
2022,102,Jacob Barnes,jacob-barnes-1,Louisiana Tech,CUSA,12,38,39,97.4,13,18,72.2,77,
2022,103,Atticus Sappington,atticus-sappington-1,Oregon State,Pac-12,10,15,16,93.8,5,7,71.4,30,
2022,104,Brayden Narveson,brayden-narveson-1,Western Kentucky,CUSA,13,59,59,100.0,15,21,71.4,104,
2022,105,Buck Buchanan,buck-buchanan-1,Louisiana Tech,CUSA,12,0,0,,5,7,71.4,15,
2022,106,Damian Ramos,damian-ramos-1,LSU,SEC,14,55,57,96.5,10,14,71.4,85,
2022,107,Luke Drzewiecki,luke-drzewiecki-1,New Mexico,MWC,8,6,6,100.0,10,14,71.4,36,
2022,108,Nicholas Barr-Mira,nicholas-barr-mira-1,UCLA,Pac-12,13,61,61,100.0,15,21,71.4,106,
2022,109,Noah Burnette,noah-burnette-1,North Carolina,ACC,14,57,58,98.3,15,21,71.4,102,
2022,110,Anders Carlson,anders-carlson-1,Auburn,SEC,9,22,22,100.0,12,17,70.6,58,
2022,111,Connor Coles,connor-coles-1,Utah State,MWC,12,33,33,100.0,12,17,70.6,69,
2022,112,Charles Campbell,charles-campbell-3,Indiana,Big Ten,12,27,27,100.0,14,20,70.0,69,
2022,113,Ethan Albertson,ethan-albertson-1,New Mexico State,Ind,10,30,31,96.8,7,10,70.0,51,
