Season,ranker,name_display,player_id,team_name_abbr,conf_abbr,games,punt,punt_yds,punt_yds_per_punt,awards
2001,119,Cody Ridgeway,cody-ridgeway-1,Ole Miss,SEC,11,48,1861,38.8,
2001,120,Jason Ball,jason-ball-1,North Texas,Sun Belt,11,66,2553,38.7,
2001,121,Michael Wafzig,michael-wafzig-1,Miami (OH),MAC,12,59,2276,38.6,
2001,122,Mike Wafzig,mike-wafzig-1,Miami (OH),MAC,12,59,2276,38.6,
2001,123,Jose Arroyo,jose-arroyo-1,Oregon,Pac-10,11,58,2233,38.5,
2001,124,Gary Cook,gary-cook-1,Nevada-Las Vegas,MWC,11,64,2455,38.4,
2001,125,Trey McDonald,trey-mcdonald-1,Duke,ACC,11,60,2304,38.4,
2001,126,Roger Ridgeway,roger-ridgeway-1,Troy,Ind,11,10,383,38.3,
2001,127,Eric Johnson,eric-johnson-1,Stanford,Pac-10,11,51,1943,38.1,
2001,128,Jimmy McClary,jimmy-mcclary-1,Houston,CUSA,11,63,2399,38.1,
2001,129,Jace Amore,jace-amore-1,Temple,Big East,11,73,2776,38.0,
2001,130,Lance Lieb,lance-lieb-1,Troy,Ind,2,2,76,38.0,
2001,131,Adam Anderson,adam-anderson-1,Western Michigan,MAC,11,44,1668,37.9,
2001,132,Curtis Ansel,curtis-ansel-1,Kansas,Big 12,11,25,948,37.9,
2001,133,Jared Fritz,jared-fritz-1,Kent State,MAC,11,52,1971,37.9,
2001,134,Ramey Peru,ramey-peru-1,Arizona,Pac-10,11,60,2274,37.9,
2001,135,Andy Jerdon,andy-jerdon-1,Akron,MAC,11,54,2039,37.8,
2001,136,Chris Rolle,chris-rolle-1,Wake Forest,ACC,11,33,1246,37.8,
2001,137,Mike Alexander,mike-alexander-1,Arkansas State,Sun Belt,11,68,2572,37.8,
2001,138,Vinnie Burns,vinnie-burns-1,Virginia Tech,Big East,11,59,2233,37.8,
2001,139,Jeremy Schatz,jeremy-schatz-2,Troy,Ind,11,47,1768,37.6,
2001,140,Eric Rolfs,eric-rolfs-1,Navy,Ind,10,4,150,37.5,
2001,141,Tyler Kuecker,tyler-kuecker-1,Louisiana-Monroe,Sun Belt,11,25,934,37.4,
2001,142,Brian Copple,brian-copple-1,New Mexico State,Sun Belt,12,59,2192,37.2,
2001,143,Jeremy Flores,jeremy-flores-1,Colorado,Big 12,11,16,594,37.1,
2001,144,John Welsh,john-welsh-2,Air Force,MWC,12,20,740,37.0,
2001,145,Keith Schuttler,keith-schuttler-1,Boise State,WAC,12,39,1443,37.0,
2001,146,Robert Wallis,robert-wallis-1,Mississippi State,SEC,2,3,111,37.0,
2001,147,David Bradley,david-bradley-1,Iowa,Big Ten,11,36,1323,36.8,
2001,148,Jonathon Knott,jonathon-knott-1,Louisiana,Sun Belt,11,66,2418,36.6,
2001,149,Brian Bradford,brian-bradford-1,Texas,Big 12,12,56,2032,36.3,
2001,150,Michael Carr,michael-carr-1,San Jose State,WAC,12,34,1231,36.2,
2001,151,Brad Lewis,brad-lewis-1,West Virginia,Big East,11,1,36,36.0,
2001,152,David Rysko,david-rysko-1,Eastern Michigan,MAC,11,88,3152,35.8,
2001,153,Keith Robinson,keith-robinson-1,UTEP,WAC,11,15,537,35.8,
2001,154,David Priestley,david-priestley-1,Pitt,Big East,11,1,35,35.0,
2001,155,Jeff Welsh,jeff-welsh-1,Western Michigan,MAC,7,1,35,35.0,
2001,156,John Millar,john-millar-1,Oregon State,Pac-10,1,1,35,35.0,
2001,157,Scott Kurz,scott-kurz-1,Purdue,Big Ten,10,26,911,35.0,
2001,158,J.R. Drummond,jr-drummond-1,Indiana,Big Ten,5,17,590,34.7,
2001,159,Matt Steffen,matt-steffen-1,Western Michigan,MAC,11,17,588,34.6,
2001,160,Bryce Benekos,bryce-benekos-1,UTEP,WAC,11,52,1796,34.5,
2001,161,Bryan Robertson,bryan-robertson-1,Indiana,Big Ten,11,5,172,34.4,
2001,162,Ryan Flinn,ryan-flinn-1,UCF,Ind,11,7,241,34.4,
2001,163,Eric Evans,eric-evans-2,Oregon,Pac-10,7,1,34,34.0,
2001,164,_ Evans,evans-2,Oregon,Pac-10,7,1,34,34.0,
2001,165,Kevin Miller,kevin-miller-1,East Carolina,CUSA,11,1,34,34.0,
2001,166,Taylor Mosely,taylor-mosely-1,Auburn,SEC,9,1,34,34.0,
2001,167,Taylor Mosley,taylor-mosley-1,Auburn,SEC,11,1,34,34.0,
2001,168,Matt Brennie,matt-brennie-1,Wake Forest,ACC,11,6,203,33.8,
2001,169,Andy Chance,andy-chance-1,Louisiana-Monroe,Sun Belt,8,43,1441,33.5,
2001,170,Marquel Blackwell,marquel-blackwell-1,South Florida,Ind,11,1,33,33.0,
2001,171,Bryce Partridge,bryce-partridge-1,San Jose State,WAC,7,16,527,32.9,
2001,172,Sean Keel,sean-keel-1,Arizona,Pac-10,11,1,32,32.0,
2001,173,Ryan Hamre,ryan-hamre-1,Indiana,Big Ten,11,12,376,31.3,
2001,174,Tim Duncan,tim-duncan-1,Oklahoma,Big 12,12,4,121,30.3,
2001,175,Antwaan Randle El,antwaan-randle-el-1,Indiana,Big Ten,11,8,240,30.0,H-6
2001,176,B.J. Sander,bj-sander-1,Ohio State,Big Ten,11,4,119,29.8,
2001,177,Seth Reagan,seth-reagan-1,Tennessee,SEC,12,4,117,29.3,
2001,178,Asen Asparuhov,asen-asparuhov-1,Fresno State,WAC,13,1,29,29.0,
2001,179,Chris Griffith,chris-griffith-1,UCLA,Pac-10,11,1,28,28.0,
2001,180,Joey Bowers,joey-bowers-1,South Carolina,SEC,2,2,56,28.0,
2001,181,Marc Hickok,marc-hickok-1,Connecticut,Ind,11,1,28,28.0,
2001,182,Neal Thomas,neal-thomas-1,Alabama,SEC,11,1,28,28.0,
2001,183,Ben Roethlisberger,ben-roethlisberger-1,Miami (OH),MAC,12,1,27,27.0,
2001,184,Zak Kustok,zak-kustok-1,Northwestern,Big Ten,11,1,27,27.0,
2001,185,Dusty Mangum,dusty-mangum-1,Texas,Big 12,12,2,52,26.0,
2001,186,Jeff Reed,jeff-reed-1,North Carolina,ACC,12,1,26,26.0,
2001,187,Chris Kluwe,chris-kluwe-1,UCLA,Pac-10,1,1,25,25.0,
2001,188,Rasheed Marshall,rasheed-marshall-1,West Virginia,Big East,5,1,25,25.0,
2001,189,Daniel Francis,daniel-francis-2,Louisiana-Monroe,Sun Belt,11,1,23,23.0,
2001,190,John Navarre,john-navarre-1,Michigan,Big Ten,11,1,22,22.0,
2001,191,Kirk Farmer,kirk-farmer-1,Missouri,Big 12,10,4,82,20.5,
2001,192,Jarvis Wallum,jarvis-wallum-1,Wyoming,MWC,11,1,17,17.0,
2001,193,Jared Siegel,jared-siegel-1,Oregon,Pac-10,11,1,16,16.0,
2001,194,Wesley Phillips,wesley-phillips-1,UTEP,WAC,11,1,16,16.0,
2001,195,Don Muhlbach,don-muhlbach-1,Texas A&M,Big 12,1,1,15,15.0,
2001,196,Josh Harris,josh-harris-2,Bowling Green,MAC,10,1,14,14.0,
2001,197,Darian Durant,darian-durant-1,North Carolina,ACC,12,1,-3,-3.0,
2001,,League Average,,,,,,,40.5,
2002,1,Nick Bazaldua,nick-bazaldua-1,North Texas,Sun Belt,12,1,54,54.0,
2002,2,John Torp,john-torp-1,Colorado,Big 12,2,3,149,49.7,
2002,3,Mark Mariscal,mark-mariscal-1,Colorado,Big 12,14,67,3186,47.6,AA
2002,4,Matt Payne,matt-payne-1,BYU,MWC,12,51,2427,47.6,
2002,5,Andy Mignery,andy-mignery-1,Michigan,Big Ten,12,1,46,46.0,
2002,6,Glenn Pakulak,glenn-pakulak-1,Kentucky,SEC,12,66,3008,45.6,
2002,7,Andy Groom,andy-groom-1,Ohio State,Big Ten,14,60,2697,45.0,
2002,8,Brent Garber,brent-garber-1,Duke,ACC,12,6,269,44.8,
2002,9,Mat McBriar,mat-mcbriar-1,Hawaii,WAC,14,48,2148,44.8,
2002,10,Jon Peattie,jon-peattie-1,Miami (FL),Big East,13,3,133,44.3,
2002,11,_ Bryan,bryan-1,Ole Miss,SEC,1,2,88,44.0,
2002,12,Chris Kluwe,chris-kluwe-1,UCLA,Pac-10,1,1,44,44.0,
2002,13,Donnie Jones,donnie-jones-1,LSU,SEC,13,64,2813,44.0,
2002,14,Wesley Bryan,wesley-bryan-1,Ole Miss,SEC,13,2,88,44.0,
2002,15,Robert Wallis,robert-wallis-1,Mississippi State,SEC,4,18,790,43.9,
2002,16,Ben Roethlisberger,ben-roethlisberger-1,Miami (OH),MAC,12,11,482,43.8,
2002,17,Greg Johnson,greg-johnson-2,Vanderbilt,SEC,12,66,2891,43.8,
2002,18,Cody Scates,cody-scates-1,Texas A&M,Big 12,12,67,2931,43.7,
2002,19,Dustin Colquitt,dustin-colquitt-1,Tennessee,SEC,13,65,2833,43.6,
2002,20,Rob Barkers,rob-barkers-1,Air Force,MWC,9,23,1003,43.6,
2002,21,Robert Barkers,robert-barkers-1,Air Force,MWC,10,23,1003,43.6,
2002,22,Damon Duval,damon-duval-1,Auburn,SEC,13,54,2344,43.4,
2002,23,Jarad Preston,jarad-preston-1,East Carolina,CUSA,12,73,3170,43.4,
2002,24,Kyle Larson,kyle-larson-1,Nebraska,Big 12,14,73,3156,43.2,
2002,25,Ryan Plackemeier,ryan-plackemeier-1,Wake Forest,ACC,13,32,1383,43.2,
2002,26,Andy Lee,andy-lee-1,Pitt,Big East,13,73,3147,43.1,
2002,27,Brooks Barnard,brooks-barnard-1,Maryland,ACC,14,55,2373,43.1,
2002,28,Curtis Head,curtis-head-1,Marshall,MAC,13,42,1809,43.1,
2002,29,Luke Donovan,luke-donovan-1,Wyoming,MWC,12,58,2493,43.0,
2002,30,Seth Marler,seth-marler-1,Tulane,CUSA,13,72,3090,42.9,
2002,31,Rick Gerla,rick-gerla-1,Kansas State,Big 12,4,3,128,42.7,
2002,32,Tim Parker,tim-parker-1,Arizona State,Pac-10,14,79,3372,42.7,
2002,33,Brad Kadlubar,brad-kadlubar-1,North Texas,Sun Belt,13,85,3619,42.6,
2002,34,Brian Lewis,brian-lewis-2,Utah,MWC,11,58,2471,42.6,
2002,35,Robert Billings,robert-billings-1,Middle Tennessee State,Sun Belt,12,61,2599,42.6,
2002,36,Brock Harvey,brock-harvey-1,Missouri,Big 12,12,54,2295,42.5,
2002,37,Cody Ridgeway,cody-ridgeway-1,Ole Miss,SEC,13,67,2840,42.4,
2002,38,Tyeler Dean,tyeler-dean-1,South Carolina,SEC,11,45,1909,42.4,
2002,39,Chris Morehouse,chris-morehouse-1,Georgia Tech,ACC,10,33,1396,42.3,
2002,40,Jonathan Kilgo,jonathan-kilgo-1,Georgia,SEC,14,64,2708,42.3,
2002,41,Tony Yelk,tony-yelk-1,Iowa State,Big 12,14,46,1945,42.3,
2002,42,Adam Finley,adam-finley-1,Michigan,Big Ten,13,69,2909,42.2,
2002,43,Curtis Ansel,curtis-ansel-1,Kansas,Big 12,12,82,3459,42.2,
2002,44,Jared Cook,jared-cook-1,Mississippi State,SEC,10,48,2024,42.2,
2002,45,Jose Arroyo,jose-arroyo-1,Oregon,Pac-10,13,77,3250,42.2,
2002,46,Todd Gohsler,todd-gohsler-1,Missouri,Big 12,12,13,549,42.2,
2002,47,Brian Simnjanovski,brian-simnjanovski-1,San Diego State,MWC,13,60,2524,42.1,
2002,48,Ross Stewart,ross-stewart-1,UAB,CUSA,12,75,3154,42.1,
2002,49,Tom Malone,tom-malone-1,USC,Pac-10,13,62,2609,42.1,
2002,50,Maurice Avery,maurice-avery-1,Memphis,CUSA,9,8,336,42.0,
2002,51,Robbie Gould,robbie-gould-1,Penn State,Big Ten,13,2,84,42.0,
2002,52,Sky Rylant,sky-rylant-1,Oklahoma State,Big 12,13,11,462,42.0,
2002,53,Devin Sanderson,devin-sanderson-1,South Florida,Ind,11,66,2768,41.9,
2002,54,Nate Fikse,nate-fikse-1,UCLA,Pac-10,13,71,2975,41.9,
2002,55,Mark Haulman,mark-haulman-1,Southern Mississippi,CUSA,13,80,3344,41.8,
2002,56,Ryan Downes,ryan-downes-1,Idaho,Sun Belt,12,56,2338,41.8,
2002,57,Ryan Flinn,ryan-flinn-1,UCF,MAC,12,40,1673,41.8,
2002,58,Michael Wafzig,michael-wafzig-1,Miami (OH),MAC,12,40,1666,41.7,
2002,59,Mike Wafzig,mike-wafzig-1,Miami (OH),MAC,12,40,1666,41.7,
2002,60,Sean Morton,sean-morton-1,Florida,SEC,11,15,626,41.7,
2002,61,David Rysko,david-rysko-1,Eastern Michigan,MAC,12,64,2660,41.6,
2002,62,Brian Huffman,brian-huffman-1,Northwestern,Big Ten,12,66,2737,41.5,
2002,63,Lane Bearden,lane-bearden-1,Alabama,SEC,12,50,2074,41.5,
2002,64,Cole Farden,cole-farden-1,Oklahoma State,Big 12,13,57,2358,41.4,
2002,65,Freddie Capshaw,freddie-capshaw-1,Miami (FL),Big East,13,54,2225,41.2,
2002,66,John Skaggs,john-skaggs-1,Navy,Ind,12,46,1896,41.2,
2002,67,David Royer,david-royer-1,Penn State,Big Ten,13,50,2053,41.1,
2002,68,Kevin Kerr,kevin-kerr-1,Ohio,MAC,12,55,2258,41.1,
2002,69,Kyle Basler,kyle-basler-1,Washington State,Pac-10,13,50,2053,41.1,
2002,70,Travis Brown,travis-brown-1,Kansas State,Big 12,13,49,2015,41.1,
2002,71,Seth Reagan,seth-reagan-1,Tennessee,SEC,1,1,41,41.0,
2002,72,Derek Jones,derek-jones-1,Nevada,WAC,12,63,2579,40.9,
2002,73,Bryce Benekos,bryce-benekos-1,UTEP,WAC,12,70,2855,40.8,
2002,74,Jared Fritz,jared-fritz-1,Kent State,MAC,12,59,2409,40.8,
2002,75,Troy Blankenship,troy-blankenship-1,Iowa State,Big 12,14,20,816,40.8,
2002,76,Tyler Gaus,tyler-gaus-1,New Mexico,MWC,14,73,2971,40.7,
2002,77,Jason Simpson,jason-simpson-2,Fresno State,WAC,14,74,3007,40.6,
2002,78,Travis Hale,travis-hale-1,Rice,WAC,11,58,2352,40.6,
2002,79,Phil Cunningham,phil-cunningham-1,Ball State,MAC,12,4,162,40.5,
2002,80,Vinnie Burns,vinnie-burns-1,Virginia Tech,Big East,14,64,2591,40.5,
2002,81,Jason Daily,jason-daily-1,Michigan State,Big Ten,12,66,2668,40.4,
2002,82,Andy Jerdon,andy-jerdon-1,Akron,MAC,12,46,1856,40.3,
2002,83,Carl Tobey,carl-tobey-1,Oregon State,Pac-10,13,74,2981,40.3,
2002,84,James Gaither,james-gaither-1,Memphis,CUSA,8,35,1411,40.3,
2002,85,Joey Huber,joey-huber-1,Colorado State,MWC,14,53,2135,40.3,
2002,86,Mike Barr,mike-barr-1,Rutgers,Big East,12,92,3707,40.3,
2002,87,Reggie Hodges,reggie-hodges-1,Ball State,MAC,12,57,2299,40.3,
2002,88,Cort Moffitt,cort-moffitt-1,Tulsa,WAC,12,75,3016,40.2,
2002,89,Scott McMahan,scott-mcmahan-1,Buffalo,MAC,12,81,3258,40.2,
2002,90,Brian Bradford,brian-bradford-1,Texas,Big 12,13,67,2685,40.1,
2002,91,Ashanti Davison,ashanti-davison-1,San Jose State,WAC,7,1,40,40.0,
2002,92,Bryce Partridge,bryce-partridge-1,San Jose State,WAC,13,1,40,40.0,
2002,93,Preston Gruening,preston-gruening-1,Minnesota,Big Ten,13,57,2282,40.0,
2002,94,Adam Coles,adam-coles-1,Connecticut,Ind,12,76,3030,39.9,
2002,95,Keith Schuttler,keith-schuttler-1,Boise State,WAC,9,24,958,39.9,
2002,96,Thomas Olmsted,thomas-olmsted-1,Troy,Ind,12,72,2871,39.9,
2002,97,Chance Gwaltney,chance-gwaltney-1,Florida State,ACC,14,72,2862,39.8,
2002,98,Eric Johnson,eric-johnson-1,Stanford,Pac-10,11,58,2306,39.8,
2002,99,Grant Autrey,grant-autrey-1,Louisiana,Sun Belt,12,78,3108,39.8,
2002,100,Clinton Greathouse,clinton-greathouse-1,Texas Tech,Big 12,14,47,1867,39.7,
2002,101,Joey Biasatti,joey-biasatti-1,Texas Christian,CUSA,12,77,3060,39.7,
2002,102,Steve Mullins,steve-mullins-1,Utah State,Ind,11,63,2500,39.7,
2002,103,Steve Weatherford,steve-weatherford-1,Illinois,Big Ten,12,23,912,39.7,
2002,104,Brian Brandt,brian-brandt-1,Central Michigan,MAC,11,71,2815,39.6,
2002,105,David Bradley,david-bradley-1,Iowa,Big Ten,13,53,2093,39.5,
2002,106,Tyler Fredrickson,tyler-fredrickson-1,California,Pac-10,12,62,2450,39.5,
2002,107,Brandon Hannum,brandon-hannum-1,Toledo,MAC,14,13,512,39.4,
2002,108,Brent Slaton,brent-slaton-1,Purdue,Big Ten,13,63,2485,39.4,
2002,109,Dan Dyke,dan-dyke-1,Georgia Tech,ACC,13,39,1531,39.3,
2002,110,Richie Butler,richie-butler-1,Arkansas,SEC,14,69,2715,39.3,
2002,111,Mike Shafer,mike-shafer-1,Syracuse,Big East,12,69,2707,39.2,
2002,112,Pat Fleming,pat-fleming-1,Bowling Green,MAC,12,51,2000,39.2,
2002,113,Patrick Fleming,patrick-fleming-2,Bowling Green,MAC,12,51,2000,39.2,
2002,114,Trey McDonald,trey-mcdonald-1,Duke,ACC,12,49,1923,39.2,
2002,115,Ben Lewis,ben-lewis-1,Marshall,MAC,1,3,117,39.0,
2002,116,John Corbello,john-corbello-1,LSU,SEC,13,1,39,39.0,
2002,117,Jimmy McClary,jimmy-mcclary-1,Houston,CUSA,12,62,2411,38.9,
2002,118,Joey Hildbold,joey-hildbold-1,Notre Dame,Ind,13,78,3038,38.9,
2002,119,Garvin Ringwelski,garvin-ringwelski-1,Temple,Big East,12,47,1819,38.7,
2002,120,Mike Alexander,mike-alexander-1,Arkansas State,Sun Belt,12,64,2469,38.6,
2002,121,Blake Ferguson,blake-ferguson-1,Oklahoma,Big 12,14,74,2851,38.5,
2002,122,Danny Embick,danny-embick-1,West Virginia,Big East,6,2,77,38.5,
2002,123,Derek McLaughlin,derek-mclaughlin-1,Washington,Pac-10,12,57,2194,38.5,
2002,124,Justin Smith,justin-smith-4,Texas,Big 12,2,2,77,38.5,
2002,125,Danny Wimprine,danny-wimprine-1,Memphis,CUSA,12,19,728,38.3,
2002,126,Gary Cook,gary-cook-1,Nevada-Las Vegas,MWC,12,70,2680,38.3,
2002,127,Jimmy Erwin,jimmy-erwin-1,Northern Illinois,MAC,12,63,2412,38.3,
2002,128,Michael Ziffle,michael-ziffle-1,Alabama,SEC,9,8,306,38.3,
2002,129,Ryan Hamre,ryan-hamre-1,Indiana,Big Ten,12,58,2214,38.2,
2002,130,Ryan Mentzel,ryan-mentzel-1,SMU,WAC,12,70,2673,38.2,
2002,131,Michael Carr,michael-carr-1,San Jose State,WAC,13,57,2174,38.1,
2002,132,Chet Ervin,chet-ervin-1,Cincinnati,CUSA,14,66,2511,38.0,
2002,133,Matt Steffen,matt-steffen-1,Western Michigan,MAC,8,41,1550,37.8,
2002,134,Brian Copple,brian-copple-1,New Mexico State,Sun Belt,12,42,1585,37.7,
2002,135,Danny Baugher,danny-baugher-1,Arizona,Pac-10,12,38,1434,37.7,
2002,136,Matt Minnes,matt-minnes-1,Illinois,Big Ten,12,33,1244,37.7,
2002,137,Dustin Upton,dustin-upton-1,Louisiana Tech,WAC,12,64,2405,37.6,
2002,138,Steve Hale,steve-hale-1,Wake Forest,ACC,13,28,1053,37.6,
2002,139,Nate Smith,nate-smith-1,Louisville,CUSA,13,50,1875,37.5,
2002,140,John Welsh,john-welsh-2,Air Force,MWC,9,22,823,37.4,
2002,141,R.J. Morse,rj-morse-1,Wisconsin,Big Ten,14,74,2765,37.4,
2002,142,Todd James,todd-james-1,West Virginia,Big East,13,14,523,37.4,
2002,143,Kevin McMyler,kevin-mcmyler-1,Boston College,Big East,13,57,2125,37.3,
2002,144,Austin Herbert,austin-herbert-1,North Carolina State,ACC,14,61,2268,37.2,
2002,145,Mark Fazzolari,mark-fazzolari-1,West Virginia,Big East,13,53,1969,37.2,
2002,146,Wynn Kopp,wynn-kopp-1,Clemson,ACC,13,63,2340,37.1,
2002,147,Tyler Kuecker,tyler-kuecker-1,Louisiana-Monroe,Sun Belt,12,9,333,37.0,
2002,148,Ramey Peru,ramey-peru-1,Arizona,Pac-10,12,13,480,36.9,
2002,149,Chris Castelli,chris-castelli-1,Army,CUSA,12,65,2383,36.7,
2002,150,James Molina,james-molina-1,Arizona,Pac-10,12,16,587,36.7,
2002,151,Tom Hagan,tom-hagan-1,Virginia,ACC,14,62,2273,36.7,
2002,152,John Lafferty,john-lafferty-1,North Carolina,ACC,12,61,2235,36.6,
2002,153,Kjell Nesen,kjell-nesen-1,Louisiana-Monroe,Sun Belt,9,56,2048,36.6,
2002,154,Jason Cox,jason-cox-1,Toledo,MAC,13,30,1095,36.5,
2002,155,Damien Richard,damien-richard-1,Louisiana-Monroe,Sun Belt,10,1,36,36.0,
2002,156,Paul Roberts,paul-roberts-1,North Carolina,ACC,12,6,216,36.0,
2002,157,_ Hunter,hunter-1,Florida,SEC,3,14,500,35.7,
2002,158,Jason Hunter,jason-hunter-1,Florida,SEC,13,14,500,35.7,
2002,159,Jeremy Parker,jeremy-parker-1,Baylor,Big 12,12,73,2599,35.6,
2002,160,Adam Anderson,adam-anderson-1,Western Michigan,MAC,5,21,746,35.5,
2002,161,Wade Tydlacka,wade-tydlacka-1,Louisville,CUSA,13,32,1137,35.5,
2002,162,Jesse Warner,jesse-warner-1,Boise State,WAC,7,8,283,35.4,
2002,163,Ingle Martin,ingle-martin-1,Florida,SEC,12,46,1619,35.2,
2002,164,Chris Hall,chris-hall-1,Florida State,ACC,14,2,70,35.0,
2002,165,Philip Brabbs,philip-brabbs-1,Michigan,Big Ten,12,3,103,34.3,
2002,166,Joey Bowers,joey-bowers-1,South Carolina,SEC,12,8,272,34.0,
2002,167,Mike Frost,mike-frost-1,Temple,Big East,8,7,238,34.0,
2002,168,Matt Brooks,matt-brooks-1,Duke,ACC,12,14,470,33.6,
2002,169,Dallas Pelz,dallas-pelz-1,Buffalo,MAC,12,1,33,33.0,
2002,170,Kenny Byrd,kenny-byrd-1,New Mexico,MWC,8,1,33,33.0,
2002,171,Randall Secky,randall-secky-1,Buffalo,MAC,12,2,66,33.0,
2002,172,Joel Stelly,joel-stelly-1,Louisiana-Monroe,Sun Belt,10,18,591,32.8,
2002,173,Jason Schule,jason-schule-1,Louisiana-Monroe,Sun Belt,9,1,32,32.0,
2002,174,D.J. Fitzpatrick,dj-fitzpatrick-1,Notre Dame,Ind,1,1,31,31.0,
2002,175,Morgan Scalley,morgan-scalley-1,Utah,MWC,11,8,246,30.8,
2002,176,Marquel Blackwell,marquel-blackwell-1,South Florida,Ind,11,6,184,30.7,
2002,177,Danny Andino,danny-andino-1,Baylor,Big 12,12,13,392,30.2,
2002,178,Mike McGlaughlin,mike-mcglaughlin-1,Temple,Big East,12,7,208,29.7,
2002,179,Mike McLaughlin,mike-mclaughlin-2,Temple,Big East,12,7,208,29.7,
2002,180,Brett Morgan,brett-morgan-1,Mississippi State,SEC,12,4,117,29.3,
2002,181,Brandon Baker,brandon-baker-1,South Florida,Ind,11,2,58,29.0,
2002,182,Nate Hybl,nate-hybl-1,Oklahoma,Big 12,14,1,29,29.0,
2002,183,Jared Lorenzen,jared-lorenzen-1,Kentucky,SEC,12,4,109,27.3,
2002,184,Jonathan Nichols,jonathan-nichols-1,Ole Miss,SEC,13,2,54,27.0,
2002,185,Anthony Thornton,anthony-thornton-1,Kentucky,SEC,12,1,26,26.0,
2002,186,Casey Kelly,casey-kelly-1,New Mexico,MWC,13,1,26,26.0,
2002,187,Rasheed Marshall,rasheed-marshall-1,West Virginia,Big East,13,1,24,24.0,
2002,188,Steve Azar,steve-azar-1,Northern Illinois,MAC,12,1,24,24.0,
2002,189,Ed Johnson,ed-johnson-1,Texas Christian,CUSA,12,2,38,19.0,
2002,190,Todd Sievers,todd-sievers-1,Miami (FL),Big East,13,2,38,19.0,
2002,191,Tyler Palko,tyler-palko-1,Pitt,Big East,6,1,19,19.0,
2002,192,Dusty Mangum,dusty-mangum-1,Texas,Big 12,13,2,35,17.5,
2002,193,Chad Munson,chad-munson-1,Western Michigan,MAC,12,1,16,16.0,
2002,194,John Anderson,john-anderson-1,Washington,Pac-10,13,1,16,16.0,
2002,195,Connor Hughes,connor-hughes-1,Virginia,ACC,5,1,14,14.0,
2002,196,Richard Reavis,richard-reavis-1,Boise State,WAC,4,1,13,13.0,
2002,197,Scott Campbell,scott-campbell-1,Wisconsin,Big Ten,14,1,8,8.0,
2002,198,Mike Allen,mike-allen-1,Wisconsin,Big Ten,14,1,7,7.0,
2002,199,Philip Yost,philip-yost-1,Auburn,SEC,5,1,7,7.0,
2002,200,Phillip Yost,phillip-yost-1,Auburn,SEC,7,1,7,7.0,
2002,,League Average,,,,,,,40.3,
2003,1,Donny Heaton,donny-heaton-1,Air Force,MWC,12,1,54,54.0,
2003,2,Chris Hall,chris-hall-1,Florida State,ACC,13,3,148,49.3,
2003,3,Tom Malone,tom-malone-1,USC,Pac-10,13,42,2060,49.0,
2003,4,Matt Prater,matt-prater-1,UCF,MAC,12,58,2781,47.9,
2003,5,Ryan Gullett,ryan-gullett-1,Arkansas,SEC,1,1,47,47.0,
2003,6,Brandon Fields,brandon-fields-1,Michigan State,Big Ten,13,62,2878,46.4,
2003,7,Joel Stelly,joel-stelly-1,Louisiana-Monroe,Sun Belt,12,67,3099,46.3,
2003,8,John Gallery,john-gallery-1,Iowa,Big Ten,2,2,92,46.0,
2003,9,Jared Scruggs,jared-scruggs-1,Rice,WAC,12,51,2341,45.9,
2003,10,Ryan Plackemeier,ryan-plackemeier-1,Wake Forest,ACC,12,57,2600,45.6,
2003,11,Dustin Colquitt,dustin-colquitt-1,Tennessee,SEC,13,68,3081,45.3,AA
2003,12,David Wooldridge,david-wooldridge-1,North Carolina,ACC,12,27,1218,45.1,
2003,13,Kyle Larson,kyle-larson-1,Nebraska,Big 12,13,66,2978,45.1,
2003,14,Mark Spencer,mark-spencer-1,Michigan,Big Ten,13,1,45,45.0,
2003,15,Eric Wilbur,eric-wilbur-1,Florida,SEC,13,66,2954,44.8,
2003,16,Ryan Dougherty,ryan-dougherty-1,East Carolina,CUSA,12,64,2846,44.5,
2003,17,Steve Weatherford,steve-weatherford-1,Illinois,Big Ten,11,46,2045,44.5,
2003,18,Cody Ridgeway,cody-ridgeway-1,Ole Miss,SEC,13,58,2561,44.2,
2003,19,Andy Lee,andy-lee-1,Pitt,Big East,13,77,3399,44.1,
2003,20,Bryce Benekos,bryce-benekos-1,UTEP,WAC,13,70,3085,44.1,
2003,21,Matt Payne,matt-payne-1,BYU,MWC,12,78,3433,44.0,
2003,22,Maurice Avery,maurice-avery-1,Memphis,CUSA,11,1,44,44.0,
2003,23,Adam Anderson,adam-anderson-1,Western Michigan,MAC,12,72,3162,43.9,
2003,24,Cort Moffitt,cort-moffitt-1,Tulsa,WAC,13,44,1922,43.7,
2003,25,Brandon Hannum,brandon-hannum-1,Toledo,MAC,12,44,1916,43.5,
2003,26,Chris Beckman,chris-beckman-1,Tulane,CUSA,12,65,2829,43.5,
2003,27,Kyle Basler,kyle-basler-1,Washington State,Pac-10,13,77,3351,43.5,
2003,28,Gary Cook,gary-cook-1,Nevada-Las Vegas,MWC,12,83,3604,43.4,
2003,29,Tim Parker,tim-parker-1,Arizona State,Pac-10,12,75,3252,43.4,
2003,30,B.J. Sander,bj-sander-1,Ohio State,Big Ten,13,82,3553,43.3,
2003,31,Dale Rogers,dale-rogers-1,San Jose State,WAC,8,3,130,43.3,
2003,32,Robert Wallis,robert-wallis-1,Mississippi State,SEC,8,30,1300,43.3,
